5116 1.211696 1.756214 
4853 1.134652 1.480884 
3335 0.587971 0.652731 
4022 0.687488 0.958508 
1817 0.202366 0.153652 
1583 0.173936 0.115069 
3055 0.497215 0.487817 
2668 0.431233 0.383021 
4818 1.141944 1.558139 
2197 0.303131 0.233800 
4520 1.050010 1.366255 
2902 0.484920 0.478897 
2999 0.497922 0.508151 
5954 1.498913 2.712732 
174 0.004704 0.001188 
1525 0.160816 0.106300 
1574 0.171605 0.111480 
3780 0.646400 0.837196 
1204 0.117053 0.062306 
4974 1.174876 1.676756 
0 0.000001 0.000001 
2325 0.351035 0.278176 
5120 1.222086 1.686985 
119 0.002819 0.000472 
2360 0.365300 0.279180 
4553 1.017523 1.332618 
3496 0.602141 0.658484 
424 0.018895 0.006419 
5594 1.395039 2.190480 
5062 1.194114 1.731889 
5060 1.198158 1.613506 
1188 0.116208 0.063115 
2079 0.258747 0.236595 
3500 0.610170 0.733233 
1220 0.121895 0.068943 
148 0.003835 0.000939 
4787 1.118593 1.439947 
5229 1.274166 1.816114 
3703 0.639969 0.766788 
2002 0.230860 0.184350 
2678 0.430297 0.382582 
5270 1.312752 1.852078 
5456 1.357157 2.066706 
1936 0.214160 0.170120 
319 0.013095 0.003824 
5305 1.313317 1.898497 
2674 0.434763 0.383200 
5421 1.342480 1.970136 
2289 0.331602 0.274410 
4527 1.005553 1.387751 
1691 0.188744 0.130637 
3965 0.667503 0.928047 
5880 1.494856 2.366626 
4855 1.141824 1.559341 
525 0.027441 0.010290 
2203 0.318511 0.236971 
4303 0.895012 1.145125 
117 0.002097 0.000508 
2880 0.493821 0.467750 
2058 0.239129 0.218527 
1394 0.147968 0.084510 
2762 0.463573 0.416541 
1095 0.098054 0.052637 
125 0.002213 0.000588 
676 0.047702 0.020245 
5800 1.480779 2.572448 
3966 0.682268 0.927609 
973 0.069403 0.037744 
5273 1.348256 1.944733 
5133 1.236936 1.713594 
2544 0.398789 0.355709 
135 0.003015 0.000646 
2689 0.439833 0.394264 
435 0.019694 0.007036 
1387 0.145749 0.085358 
5721 1.442051 2.361833 
3957 0.687163 0.918309 
2478 0.381081 0.304647 
3343 0.576280 0.588279 
5254 1.290246 1.858303 
402 0.018379 0.006613 
2416 0.364568 0.281728 
5097 1.200407 1.755307 
1879 0.209871 0.169698 
876 0.063702 0.032203 
2543 0.399535 0.324663 
5310 1.315418 1.908948 
4349 0.918922 1.144635 
36 0.000403 0.000059 
2527 0.392109 0.304761 
2845 0.462059 0.410806 
5403 1.355178 2.065951 
2755 0.500742 0.395540 
1073 0.091769 0.049463 
2216 0.306000 0.240839 
3653 0.633820 1.079205 
1 0.000002 0.000002 
2229 0.326829 0.267755 
5393 1.546278 1.976900 
1191 0.115889 0.059744 
1588 0.171976 0.111855 
731 0.051434 0.021455 
475 0.022168 0.009104 
1488 0.160190 0.100910 
3832 0.663607 0.893809 
4721 1.096207 1.373583 
5409 1.361442 2.052600 
3592 0.622487 0.867392 
2215 0.305571 0.228183 
2683 0.432595 0.372901 
2866 0.477933 0.456565 
2051 0.229478 0.214263 
4258 0.857967 1.100348 
2194 0.301412 0.237763 
929 0.066580 0.032951 
5770 1.455695 2.380972 
5373 1.322331 1.967647 
544 0.031023 0.011533 
3823 0.654228 0.848837 
942 0.068235 0.037907 
2779 0.452865 0.404312 
3802 0.646784 0.849800 
4808 1.133456 1.518575 
4 0.000010 0.000003 
532 0.028816 0.010591 
5725 1.447269 2.402586 
1169 0.112454 0.059708 
3883 0.710418 0.834466 
4076 0.687448 1.038939 
3473 0.608592 0.698063 
2797 0.461030 0.418939 
4869 1.144887 1.513044 
5354 1.340539 1.882537 
1345 0.140828 0.078240 
4994 1.177301 1.633517 
4492 0.980162 1.233185 
1080 0.093745 0.051318 
3472 0.607382 0.711286 
3933 0.680239 0.946423 
1456 0.154258 0.093975 
3620 0.619972 0.731056 
3325 0.562223 0.587533 
1773 0.199866 0.165109 
4896 1.170375 1.578918 
3559 0.639079 0.699589 
3549 0.609369 0.734518 
538 0.030329 0.011760 
5284 1.321420 1.841493 
4925 1.153177 1.642947 
2760 0.458819 0.391946 
1633 0.181548 0.125153 
1428 0.159272 0.089970 
1652 0.186935 0.128284 
2373 0.358163 0.266796 
2801 0.455115 0.402329 
4829 1.119348 1.528483 
1155 0.110291 0.059358 
3173 0.542766 0.557662 
1181 0.113990 0.058633 
4563 1.001812 1.281960 
5776 1.547261 2.561150 
5086 1.216475 1.712510 
2440 0.370472 0.294455 
1015 0.071613 0.044534 
2794 0.453609 0.404251 
2380 0.356122 0.285647 
2348 0.353616 0.289400 
1280 0.128094 0.071623 
3717 0.647854 0.842753 
3302 0.569365 0.606234 
1945 0.215072 0.177902 
5530 1.383745 2.156836 
5151 1.233244 1.745199 
3405 0.596725 0.679508 
530 0.028564 0.010814 
2596 0.417255 0.357220 
5953 1.523610 2.522186 
2642 0.422282 0.358588 
4446 0.960622 1.209711 
155 0.004552 0.000829 
6 0.000023 0.000004 
1012 0.072675 0.045516 
931 0.067992 0.037839 
314 0.012824 0.003746 
5396 1.380145 1.956264 
994 0.071413 0.042217 
2940 0.478652 0.458458 
4345 0.920564 1.223284 
2353 0.366198 0.284630 
3723 0.636542 0.806777 
5066 1.203821 1.726123 
3082 0.505026 0.513310 
4615 1.038123 1.322619 
1384 0.148641 0.091241 
4516 1.026790 1.368051 
3089 0.508577 0.510041 
1844 0.205363 0.153504 
1765 0.194999 0.135998 
997 0.069908 0.040536 
4523 0.989688 1.352466 
2112 0.269944 0.221176 
1818 0.201479 0.147305 
1500 0.159323 0.103331 
4827 1.143086 1.466384 
3368 0.589073 0.689928 
4450 0.968705 1.202098 
1866 0.208216 0.161905 
669 0.048096 0.017604 
2503 0.384949 0.320468 
2272 0.328481 0.251129 
3443 0.590355 0.674623 
3984 0.683545 0.994787 
3568 0.607782 0.735132 
5328 1.313385 1.888175 
2699 0.442171 0.385937 
4447 0.993002 1.142513 
1065 0.089081 0.048276 
3698 0.633069 0.820142 
5865 1.509349 2.416754 
1547 0.168930 0.112189 
5275 1.319073 1.786799 
3920 0.664073 0.950260 
3768 0.674671 0.832096 
590 0.036560 0.013642 
4403 0.933620 1.166322 
5068 1.201683 1.716127 
79 0.001996 0.000231 
1683 0.189269 0.135919 
5471 1.363253 2.106914 
3931 0.673536 0.885856 
1950 0.228613 0.180194 
2412 0.365344 0.297330 
4077 0.677093 0.989632 
250 0.007038 0.002149 
5520 1.410136 2.030466 
4321 0.958039 1.305144 
785 0.056128 0.026162 
52 0.000556 0.000094 
1408 0.149355 0.089731 
5486 1.664254 2.177584 
371 0.017427 0.005243 
868 0.063684 0.032715 
577 0.035449 0.014092 
5248 1.345552 1.785757 
1590 0.177968 0.123610 
3071 0.505294 0.518956 
2667 0.438169 0.457976 
5781 1.694825 2.605167 
3415 0.634889 0.697616 
1274 0.127190 0.072528 
1038 0.081370 0.046212 
2538 0.395090 0.316781 
853 0.062371 0.030956 
5784 1.471048 2.410191 
4677 1.064384 1.321513 
986 0.071204 0.040496 
292 0.011248 0.002868 
1714 0.192819 0.137799 
2914 0.486865 0.493117 
1089 0.094137 0.052391 
2601 0.417199 0.362410 
845 0.061784 0.029855 
2013 0.221195 0.192987 
837 0.060755 0.029489 
4259 0.857759 1.242154 
3583 0.610654 0.724850 
3747 0.662352 0.872704 
1003 0.088007 0.044595 
458 0.021217 0.008447 
2802 0.455820 0.464790 
5091 1.237069 1.595484 
1114 0.101415 0.055133 
3155 0.544382 0.603516 
2545 0.396403 0.334883 
5132 1.228715 1.677552 
4472 0.986926 1.281936 
4809 1.125133 1.456936 
5206 1.283577 1.810268 
3391 0.580209 0.610116 
2438 0.385333 0.314804 
1300 0.137176 0.078550 
4117 0.727788 1.078916 
2847 0.477522 0.404522 
5092 1.207679 1.666939 
4362 0.916321 1.159012 
3351 0.583221 0.611915 
4569 1.000243 1.330007 
2834 0.467803 0.425170 
2342 0.349775 0.279490 
3288 0.559087 0.577418 
5389 1.353735 2.028692 
1427 0.150318 0.092848 
3712 0.637221 0.804006 
4071 0.695335 1.029127 
5828 1.491369 2.398877 
1613 0.182468 0.124619 
2176 0.292710 0.241023 
5779 1.476263 2.562572 
3334 0.636863 0.633753 
962 0.070830 0.042675 
5244 1.302756 1.761888 
5439 1.361473 2.037904 
2499 0.382112 0.312161 
4213 0.809642 1.107176 
3358 0.587807 0.643936 
5885 1.502782 2.489241 
5142 1.234915 1.683752 
3572 0.618171 0.759352 
2937 0.486017 0.446011 
377 0.016613 0.005913 
4836 1.139295 1.443996 
5759 1.464306 2.212046 
1535 0.161387 0.101097 
2731 0.444786 0.420343 
519 0.025743 0.010909 
5085 1.216581 1.717387 
5269 1.308678 1.931455 
1270 0.126483 0.067702 
3730 0.646031 0.780438 
5475 1.359503 2.055602 
5332 1.327321 1.954508 
1970 0.224044 0.199318 
4759 1.127065 1.423598 
2962 0.483322 0.462580 
3373 0.587845 0.663391 
2332 0.344565 0.272233 
4887 1.182380 1.554505 
3835 0.650541 0.906062 
954 0.069604 0.041220 
4725 1.114545 1.396270 
5277 1.395140 1.970311 
2675 0.431078 0.356236 
2458 0.375100 0.302709 
5801 1.452428 2.300038 
3140 0.532369 0.528426 
4901 1.144709 1.537988 
2920 0.486439 0.456557 
5056 1.198834 1.574306 
628 0.041166 0.016603 
2053 0.233125 0.214137 
2884 0.478968 0.456245 
2561 0.397087 0.352852 
3841 0.663292 0.840894 
5728 1.434875 2.281188 
4526 0.991345 1.239266 
4380 0.936324 1.232778 
2473 0.377093 0.290625 
5977 1.503542 2.580537 
152 0.003881 0.000932 
2224 0.307024 0.236752 
3639 0.637061 0.971059 
4006 0.683500 1.014011 
2048 0.227315 0.201626 
5159 1.274267 1.697211 
5514 1.393682 2.040846 
2660 0.429236 0.365511 
2826 0.459669 0.425066 
604 0.039727 0.014731 
1466 0.163258 0.101847 
1057 0.088346 0.045727 
3033 0.507202 0.669424 
3937 0.691901 1.192365 
4068 0.692032 0.942469 
3946 0.676640 0.933690 
3073 0.515056 0.542258 
2351 0.355787 0.274907 
2432 0.368140 0.285707 
5629 1.413185 2.221058 
4575 1.029082 1.288448 
2823 0.460305 0.410056 
4535 1.011659 1.337566 
1310 0.134468 0.073770 
46 0.000462 0.000063 
4611 1.010167 1.276752 
983 0.070526 0.041938 
2265 0.320337 0.264916 
4859 1.149771 1.577881 
4237 0.823829 1.022945 
909 0.065199 0.034486 
1828 0.210646 0.163685 
3007 0.497889 0.528344 
3887 0.676268 1.076150 
3226 0.551173 0.552947 
1564 0.171305 0.110687 
5015 1.183922 1.673996 
2204 0.309870 0.250238 
5295 1.396529 1.832172 
265 0.009865 0.002641 
5372 1.346296 1.913381 
1134 0.104309 0.053964 
1753 0.194738 0.140720 
5944 1.493011 2.420222 
2787 0.456129 0.426797 
408 0.018876 0.006376 
4100 0.718680 1.067671 
1951 0.218462 0.189567 
5285 1.314450 1.815830 
1957 0.219121 0.186881 
5796 1.483414 2.301880 
1222 0.122680 0.068763 
2550 0.395359 0.332166 
5596 1.420267 2.131598 
5806 1.484909 2.342852 
2171 0.293644 0.249437 
2158 0.291146 0.239604 
5650 1.431350 2.231196 
5032 1.206233 1.663120 
278 0.010374 0.002945 
1232 0.122472 0.069215 
1455 0.154786 0.097354 
575 0.033227 0.012241 
4460 0.959250 1.236734 
5181 1.270083 1.781914 
4874 1.137485 1.595134 
3668 0.635423 0.760863 
3588 0.605910 0.692795 
1790 0.198162 0.151432 
4182 0.802754 1.139491 
2506 0.389744 0.317361 
3148 0.522990 0.542280 
401 0.017980 0.006017 
3604 0.618532 0.740253 
445 0.020837 0.007773 
4707 1.074716 1.464090 
2322 0.338744 0.266159 
990 0.070975 0.040100 
3453 0.598810 0.672887 
5839 1.460422 2.360717 
268 0.009166 0.002650 
2371 0.352989 0.272256 
4804 1.117627 1.507040 
2365 0.357833 0.304673 
2770 0.462977 0.401777 
3215 0.550943 0.548155 
4995 1.170981 1.627549 
4139 0.773045 1.079383 
5211 1.409502 1.802145 
2319 0.344920 0.281914 
500 0.023224 0.010680 
2766 0.451099 0.420231 
2838 0.471058 0.425565 
5854 1.516424 2.562591 
347 0.015564 0.004968 
4255 0.874172 1.099606 
2922 0.487366 0.480323 
2528 0.393368 0.348054 
1860 0.210363 0.162113 
5683 1.465482 2.642896 
4313 0.908153 1.173564 
1638 0.186376 0.124155 
3263 0.562870 0.590081 
9 0.000043 0.000006 
2580 0.402421 0.327277 
4570 1.075444 1.367306 
5050 1.197359 1.617048 
5658 1.437373 2.189440 
526 0.025839 0.011374 
5113 1.203644 1.770556 
2705 0.436722 0.381974 
2948 0.481615 0.447034 
5307 1.319096 1.931444 
1968 0.217403 0.184031 
3404 0.588233 0.618605 
4336 0.888028 1.159660 
5358 1.341268 1.870544 
3635 0.630441 0.805606 
5347 1.335309 1.847990 
2266 0.321623 0.253688 
3713 0.642119 0.820819 
5651 1.680669 2.847428 
2949 0.671936 0.515191 
3844 0.801078 0.966590 
4659 1.181710 1.503429 
3766 0.682063 1.083639 
4407 1.076506 1.374695 
2697 0.467831 0.401051 
2501 0.392621 0.316460 
3097 0.532517 0.572340 
2497 0.412624 0.363682 
2905 0.521814 0.475188 
5807 1.560597 2.556525 
772 0.056347 0.027114 
1557 0.181867 0.111419 
4280 0.897465 1.151402 
4902 1.186721 1.683497 
1299 0.143269 0.081556 
1922 0.223175 0.187657 
5589 1.464724 2.456996 
4715 1.262419 1.495192 
1832 0.208273 0.156515 
1161 0.117046 0.062309 
493 0.024628 0.010209 
1854 0.213526 0.167173 
3892 0.671559 0.962572 
4082 0.711780 1.060033 
4908 1.199173 1.549035 
1608 0.186424 0.122420 
5844 1.549031 2.425687 
3881 0.688480 1.091468 
5300 1.375943 1.980038 
4989 1.239997 1.710800 
4133 0.762276 1.030274 
1009 0.074627 0.042308 
4934 1.236228 1.783475 
3242 0.651371 0.707552 
1405 0.159706 0.088729 
5766 1.478064 2.357060 
5327 1.360193 2.011199 
7 0.000017 0.000004 
3120 0.549707 0.540117 
5841 1.519515 2.542926 
1520 0.164756 0.107555 
4767 1.146828 1.517331 
2001 0.224483 0.194972 
2297 0.349830 0.380826 
2137 0.291506 0.253836 
2515 0.459364 0.379609 
2277 0.347049 0.289954 
2374 0.393670 0.279127 
5937 1.486960 2.478146 
5012 1.183759 1.602426 
4291 0.917008 1.438469 
2064 0.249384 0.213614 
1905 0.219550 0.172529 
5049 1.211260 1.782579 
440 0.020375 0.007322 
5114 1.236733 1.738635 
903 0.066967 0.033771 
28 0.000313 0.000031 
998 0.075083 0.042851 
576 0.035590 0.014071 
2148 0.292211 0.249820 
4701 1.141273 1.447448 
4367 0.946107 1.229287 
748 0.056746 0.025413 
1838 0.219412 0.178238 
855 0.067596 0.030283 
3264 0.582089 0.631231 
5301 1.356206 1.870594 
1235 0.128678 0.069701 
1734 0.201234 0.153195 
3080 0.538676 0.551272 
5096 1.260209 1.712110 
5909 1.573060 2.575621 
5846 1.528496 2.472218 
4042 0.711825 1.105263 
1617 0.184116 0.126642 
5198 1.313338 1.779531 
702 0.049391 0.019964 
2337 0.360416 0.293091 
759 0.054219 0.025987 
5928 1.542445 2.490809 
4947 1.198059 1.644406 
1115 0.103597 0.052870 
4779 1.144048 1.477238 
5002 1.251138 1.683567 
3877 0.677207 0.902369 
4390 0.979463 1.308903 
3689 0.663063 0.790817 
3481 0.615610 0.703191 
2904 0.517624 0.508499 
2069 0.248186 0.216536 
5824 1.522247 2.427087 
4689 1.103164 1.402920 
2975 0.516663 0.450447 
2558 0.397079 0.351117 
1277 0.134266 0.079738 
3319 0.586256 0.667964 
3183 0.568990 0.600170 
2651 0.453457 0.382734 
192 0.005079 0.001271 
5018 1.221108 1.690728 
4503 1.044042 1.307961 
5549 1.438600 2.207067 
307 0.013145 0.003511 
4631 1.094620 1.372095 
2446 0.379183 0.312665 
412 0.019097 0.007084 
1849 0.207107 0.175151 
2316 0.341609 0.281619 
100 0.002216 0.000458 
4248 0.886119 1.197587 
5063 1.243053 1.694968 
2268 0.336037 0.265235 
122 0.002177 0.000560 
323 0.013278 0.003671 
1591 0.182531 0.114141 
644 0.045235 0.016244 
1909 0.228265 0.198114 
4206 0.865396 1.123021 
3310 0.591235 0.612847 
4763 1.137596 1.487302 
5290 1.348003 1.932407 
1627 0.188886 0.123816 
332 0.014633 0.004856 
1205 0.121782 0.064814 
1749 0.201462 0.147334 
803 0.058914 0.026981 
4601 1.072548 1.385479 
5636 1.470057 2.279410 
4207 0.845906 1.079292 
553 0.032879 0.012788 
3849 0.679528 0.914221 
2711 0.470270 0.426991 
3420 0.615780 0.696674 
1830 0.210778 0.163883 
3000 0.501777 0.489976 
8 0.000023 0.000004 
4040 0.706192 0.961986 
3181 0.563336 0.617316 
3567 0.630928 0.748341 
2189 0.310011 0.223677 
5436 1.402467 2.072780 
2655 0.460181 0.373922 
4602 1.057450 1.318870 
4272 0.894133 1.247842 
180 0.005283 0.001066 
3758 0.670111 0.861980 
3184 0.556804 0.561161 
4434 0.992993 1.257741 
2324 0.352454 0.285831 
1670 0.193323 0.132659 
2647 0.436331 0.378589 
1406 0.150546 0.096047 
4879 1.187679 1.559116 
1682 0.194023 0.141209 
900 0.068081 0.035068 
378 0.017347 0.005579 
5382 1.414988 2.016012 
3811 0.672729 0.907497 
4363 0.985393 1.238652 
1545 0.167098 0.111806 
1358 0.145503 0.080255 
1884 0.220764 0.173358 
1068 0.092909 0.051566 
1561 0.180174 0.113380 
496 0.024239 0.010291 
104 0.001890 0.000389 
5443 1.386976 2.123936 
2199 0.318279 0.254642 
5087 1.450663 2.279477 
239 0.007528 0.002089 
2586 0.422444 0.359896 
3858 0.674037 0.833297 
928 0.067915 0.036138 
2716 0.443036 0.396705 
229 0.007053 0.002065 
1365 0.141879 0.079932 
4364 0.900097 1.189066 
766 0.052722 0.023546 
3652 0.633130 0.779180 
1375 0.144590 0.088828 
3459 0.597661 0.680661 
95 0.001983 0.000365 
3414 0.583356 0.619776 
461 0.021485 0.007083 
4589 1.009205 1.338320 
4095 0.693600 1.005298 
1053 0.083660 0.048033 
3478 0.597177 0.677320 
3171 0.533739 0.566304 
1417 0.152615 0.088874 
1257 0.125201 0.069870 
2109 0.263998 0.218326 
5350 1.347507 1.891514 
867 0.064542 0.031592 
5278 1.320750 1.914052 
4400 0.936321 1.183095 
4546 1.080918 1.713559 
1562 0.172454 0.118977 
4655 1.071569 1.357543 
800 0.059588 0.025244 
3967 0.702133 1.113848 
3686 0.645174 0.792910 
4257 0.847583 1.106380 
2019 0.240863 0.211839 
5020 1.214065 1.679449 
2677 0.432307 0.371249 
4107 0.710385 1.019133 
5989 1.539433 2.522160 
2464 0.384895 0.317648 
3235 0.570095 0.617320 
38 0.000392 0.000052 
348 0.016771 0.004969 
384 0.017446 0.005604 
945 0.068249 0.036956 
3195 0.559016 0.533638 
4738 1.098694 1.429148 
3484 0.612844 0.735500 
5281 1.313224 1.845106 
210 0.006300 0.001942 
4529 1.014804 1.326328 
2704 0.436054 0.380961 
2536 0.391194 0.321726 
824 0.058709 0.026785 
2301 0.349538 0.263780 
4739 1.095655 1.508638 
249 0.007211 0.002383 
5892 1.502056 2.522519 
4012 0.692293 0.954195 
2273 0.325103 0.246118 
3452 0.599241 0.669108 
1199 0.123441 0.065373 
5394 1.368309 1.956126 
5430 1.358397 2.118443 
1647 0.191499 0.131380 
5021 1.186284 1.618961 
932 0.073802 0.037759 
2163 0.292714 0.261407 
2262 0.327496 0.418887 
4554 1.595210 1.561070 
421 0.022000 0.007811 
1668 0.203640 0.136940 
1785 0.203749 0.148324 
3297 0.560154 0.607009 
2476 0.387004 0.324501 
4329 0.901367 1.202653 
2893 0.470711 0.422121 
1812 0.202094 0.159105 
3645 0.624331 0.766120 
4019 0.699115 1.006828 
2111 0.270691 0.220951 
5555 1.408810 1.973503 
3324 0.577729 0.657235 
3812 0.644563 0.826423 
4781 1.100839 1.428760 
977 0.071093 0.042817 
5962 1.519116 2.633841 
1658 0.185035 0.122613 
4388 0.934518 1.186514 
4092 0.685522 1.021350 
4870 1.151184 2.332322 
4269 0.864547 1.102734 
4066 0.722918 1.065323 
4308 0.911353 1.104537 
1350 0.143088 0.079223 
4580 1.033233 1.306905 
4788 1.181709 1.546736 
185 0.005992 0.001268 
3701 0.676449 1.300184 
4560 1.114554 1.344510 
5384 1.338689 1.998566 
4609 1.039217 1.271507 
2104 0.261316 0.206247 
4556 1.020430 1.372581 
3260 0.569333 0.602239 
877 0.063732 0.033695 
4142 0.757129 0.992986 
1229 0.120715 0.063491 
2255 0.318650 0.252457 
2474 0.381399 0.322439 
4864 1.151997 1.513215 
807 0.058117 0.027193 
1956 0.216684 0.176522 
689 0.046726 0.019592 
4254 0.845791 1.093571 
153 0.004688 0.000803 
1198 0.118581 0.063472 
1476 0.159846 0.106153 
4924 1.178289 1.582669 
1900 0.211223 0.168021 
10 0.000052 0.000007 
3764 0.644644 0.812645 
790 0.056820 0.027240 
92 0.001486 0.000303 
651 0.043444 0.018703 
4780 1.130932 1.541534 
5947 1.531434 2.518828 
3859 0.652242 0.848966 
3632 0.622935 0.787427 
33 0.000795 0.000028 
1769 0.199181 0.150716 
564 0.033863 0.013047 
5503 1.417172 2.314997 
596 0.038860 0.013384 
5 0.000008 0.000003 
4512 1.067216 1.325652 
5037 1.194346 1.631154 
4541 1.012568 1.366930 
5238 1.297089 1.846882 
829 0.061143 0.031295 
3879 0.671697 0.957335 
617 0.046655 0.018940 
580 0.036934 0.014386 
3519 0.681322 0.770344 
3202 0.601219 0.578324 
5139 1.252269 1.798799 
562 0.033469 0.012345 
5334 1.319980 1.958858 
3985 0.670756 0.910311 
3575 0.619197 0.713388 
5684 1.450399 2.238194 
4293 0.864146 1.153136 
3993 0.686011 0.962434 
3169 0.538283 0.513825 
3855 0.661717 0.868392 
755 0.052642 0.024731 
1197 0.117946 0.062652 
4702 1.090631 1.457609 
5584 1.385161 2.099330 
4231 0.832557 1.037668 
1937 0.215255 0.184424 
889 0.064133 0.032911 
226 0.006599 0.001868 
1474 0.155412 0.096648 
2701 0.443407 0.350934 
326 0.014048 0.004023 
392 0.017850 0.006511 
2242 0.319092 0.253830 
5895 1.502330 2.428525 
3439 0.599847 0.683919 
1289 0.131109 0.077672 
5512 1.398564 2.034320 
3299 0.572565 0.633279 
5234 1.349734 2.114962 
1497 0.161570 0.101564 
2564 0.408571 0.354836 
3317 0.575977 0.636500 
3006 0.499377 0.512341 
5972 1.518660 2.614879 
3313 0.572244 0.599492 
2790 0.459508 0.395946 
237 0.007177 0.002060 
2170 0.292782 0.231240 
5043 1.202059 1.751328 
2196 0.305988 0.250273 
5524 1.398327 2.263754 
3 0.000001 0.000001 
1655 0.187081 0.126486 
5435 1.370999 2.009393 
2384 0.366181 0.298053 
3002 0.499949 0.487878 
242 0.007471 0.002173 
1215 0.121642 0.067491 
5701 1.472295 2.422094 
1550 0.170811 0.114434 
2615 0.424289 0.356003 
4404 0.942413 1.213322 
1554 0.168236 0.114108 
1880 0.214684 0.189250 
2400 0.378221 0.325559 
4837 1.198915 1.632268 
5141 1.250658 1.805894 
2222 0.319548 0.258378 
4270 0.872273 1.110876 
1395 0.146984 0.082942 
5336 1.325282 2.001000 
2186 0.301266 0.255962 
5768 1.467910 2.408527 
3868 0.683220 0.875087 
1206 0.120161 0.062564 
5200 1.309464 1.967592 
4679 1.136155 1.485574 
4161 0.780372 1.104649 
465 0.020932 0.008041 
4957 1.167671 1.668814 
3316 0.590909 0.680295 
5663 1.492650 2.299788 
2135 0.282032 0.241930 
4568 1.020009 1.320838 
654 0.043689 0.016774 
4469 0.962386 1.222733 
5855 1.579671 2.506729 
5842 1.490371 2.517545 
188 0.006236 0.001360 
5710 1.553007 2.594777 
4375 0.918687 1.199821 
2997 0.497502 0.484644 
2439 0.369665 0.295335 
5957 1.498848 2.430061 
